_id,Collection Site,Analyte,Collection Date,Collection Time,Lab Workoder ID,Lab Sample ID,Result,Units,Detection Limit,Result Call,Method,Value Qualifier,Remark Code,_id,NAME,LOCATION,STATUS,FIRST_YR,LAST_YR,TOTAL_YRS,MISS_YRS,LATITUDE,LONGITUDE
96926,17002104102,Lead,10/27/2021,8:45:00,3528,3528001,<7,µg/L,7,BDL,E3497,<,,1607,Scugog River,Downstream Lindsay Lagoons,A,1970,2020,50,1,44.39551751448,-78.75349723093
97388,17002104102,Lead,11/23/2021,8:24:00,3918,3918001,<7,µg/L,7,BDL,E3497,<,,1607,Scugog River,Downstream Lindsay Lagoons,A,1970,2020,50,1,44.39551751448,-78.75349723093
5459,17002104602,Lead,03/31/2021,10:00:00,1089,1089004,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
5831,17002104602,Lead,04/22/2021,9:43:00,1287,1287003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
6206,17002104602,Lead,05/19/2021,11:44:00,1538,1538003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
6578,17002104602,Lead,06/17/2021,10:12:00,1902,1902003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
6956,17002104602,Lead,07/21/2021,10:05:00,2302,2302003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
7334,17002104602,Lead,08/19/2021,10:16:00,2629,2629003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
7712,17002104602,Lead,09/14/2021,10:14:00,2891,2891003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
8090,17002104602,Lead,10/20/2021,10:02:00,3365,3365003,<7,µg/L,7,BDL,E3497,<,,1612,Cold Creek,"Hastings Cnty Rd 33,  Trent St,  Frankford",I,1971,2021,48,3,44.2010426393,-77.59569585485
26247,17002105202,Lead,08/10/2021,13:00:00,2501,2501008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
26493,17002105202,Lead,04/13/2021,13:18:00,1188,1188008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
26925,17002105202,Lead,05/10/2021,14:10:00,1401,1401008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
27343,17002105202,Lead,06/08/2021,13:30:00,1736,1736008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
27775,17002105202,Lead,07/13/2021,12:50:00,2198,2198008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
28396,17002105202,Lead,09/13/2021,11:45:00,2867,2867008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
28826,17002105202,Lead,10/19/2021,13:41:00,3311,3311008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
29258,17002105202,Lead,11/08/2021,14:45:00,3711,3711008,<7,µg/L,7,BDL,E3497,<,,1618,Mississauga River,"Peterborough Cnty Rd 36,  1Km",A,1971,2020,49,1,44.56394013964,-78.34054048054
94501,17002105402,Lead,08/10/2021,14:31:00,2531,2531009,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
94963,17002105402,Lead,04/27/2021,12:00:00,1312,1312002,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
95457,17002105402,Lead,05/11/2021,14:00:00,1434,1434009,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
95876,17002105402,Lead,06/08/2021,14:00:00,1756,1756009,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
96338,17002105402,Lead,07/13/2021,15:45:00,2224,2224009,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
96800,17002105402,Lead,09/13/2021,14:17:00,2880,2880009,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
97262,17002105402,Lead,10/27/2021,13:30:00,3528,3528010,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
97766,17002105402,Lead,11/23/2021,13:38:00,3918,3918010,<7,µg/L,7,BDL,E3497,<,,1620,Balsam Lake Outlet,"At Dam,  Rosedale",A,1971,2021,50,1,44.57366001465,-78.78594998096
5541,17002105702,Lead,03/31/2021,11:10:00,1089,1089005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
5915,17002105702,Lead,04/22/2021,10:45:00,1287,1287005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
6288,17002105702,Lead,05/19/2021,12:56:00,1538,1538005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
6662,17002105702,Lead,06/17/2021,11:05:00,1902,1902005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
7040,17002105702,Lead,07/21/2021,11:05:00,2302,2302005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
7418,17002105702,Lead,08/19/2021,11:35:00,2629,2629005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
7796,17002105702,Lead,09/14/2021,11:31:00,2891,2891005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
8174,17002105702,Lead,10/20/2021,11:08:00,3365,3365005,<7,µg/L,7,BDL,E3497,<,,1623,Trent River,Healey Falls Dam,A,1971,2019,37,12,44.37636176447,-77.78640973003
26559,17002106502,Lead,04/14/2021,9:40:00,1206,1206003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
26987,17002106502,Lead,05/11/2021,9:15:00,1419,1419003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
27409,17002106502,Lead,06/09/2021,10:20:00,1757,1757003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
27841,17002106502,Lead,07/14/2021,9:00:00,2228,2228003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
28030,17002106502,Lead,08/11/2021,9:35:00,2528,2528003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
28462,17002106502,Lead,09/13/2021,13:20:00,2867,2867011,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
28904,17002106502,Lead,10/20/2021,10:05:00,3364,3364003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
29324,17002106502,Lead,11/09/2021,10:00:00,3740,3740003,<7,µg/L,7,BDL,E3497,<,,1630,Otonabee River,"Lock 25,  Peterborough Cnty Rd 32, ",A,1972,2020,48,1,44.40074988949,-78.26286723047
5377,17002106802,Lead,03/31/2021,9:32:00,1089,1089001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
5747,17002106802,Lead,04/22/2021,9:05:00,1287,1287001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
6124,17002106802,Lead,05/19/2021,10:54:00,1538,1538001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
6494,17002106802,Lead,06/17/2021,9:35:00,1902,1902001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
6872,17002106802,Lead,07/21/2021,9:27:00,2302,2302001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
7250,17002106802,Lead,08/19/2021,9:39:00,2629,2629001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
7628,17002106802,Lead,09/14/2021,9:43:00,2891,2891001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
8006,17002106802,Lead,10/20/2021,9:32:00,3365,3365001,<7,µg/L,7,BDL,E3497,<,,1633,Trent River,"Dixon Dr,  Trenton",I,2002,2019,18,0,44.10582488921,-77.57935710484
5664,17002107102,Lead,03/31/2021,12:33:00,1089,1089007,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
6041,17002107102,Lead,04/22/2021,12:09:00,1287,1287008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
6411,17002107102,Lead,05/19/2021,14:47:00,1538,1538008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
6788,17002107102,Lead,06/17/2021,12:12:00,1902,1902008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
7166,17002107102,Lead,07/21/2021,12:30:00,2302,2302008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
7544,17002107102,Lead,08/19/2021,12:48:00,2629,2629008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
7922,17002107102,Lead,09/14/2021,12:33:00,2891,2891008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
8300,17002107102,Lead,10/20/2021,12:30:00,3365,3365008,<7,µg/L,7,BDL,E3497,<,,1637,Salt Creek,Conc.E.Of Hwy.30 South Of Meyersburg,A,1972,2021,38,12,44.1996086393,-77.81872298008
94375,17002107402,Lead,08/10/2021,12:29:00,2531,2531006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
94837,17002107402,Lead,04/27/2021,10:00:00,1312,1312009,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
95293,17002107402,Lead,05/11/2021,11:00:00,1434,1434006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
95750,17002107402,Lead,06/08/2021,12:00:00,1756,1756006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
96212,17002107402,Lead,07/13/2021,13:00:00,2224,2224006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
96674,17002107402,Lead,09/13/2021,12:30:00,2880,2880006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
97136,17002107402,Lead,10/27/2021,11:30:00,3528,3528006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
97598,17002107402,Lead,11/23/2021,11:25:00,3918,3918006,<7,µg/L,7,BDL,E3497,<,,1639,Pigeon River,"Victoria Cnty Rd 14,  Fees Landing",A,1972,2021,49,1,44.34198063943,-78.54169785573
94459,17002107502,Lead,08/10/2021,13:36:00,2531,2531008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
94921,17002107502,Lead,04/27/2021,11:00:00,1312,1312003,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
95375,17002107502,Lead,05/11/2021,13:00:00,1434,1434008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
95834,17002107502,Lead,06/08/2021,13:00:00,1756,1756008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
96296,17002107502,Lead,07/13/2021,14:40:00,2224,2224008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
96758,17002107502,Lead,09/13/2021,13:41:00,2880,2880008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
97220,17002107502,Lead,10/27/2021,12:45:00,3528,3528008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
97682,17002107502,Lead,11/23/2021,12:49:00,3918,3918008,<7,µg/L,7,BDL,E3497,<,,1640,Burnt River,"Conc 11,  Somerville Twp. S. Of Kinmount",A,1972,2021,48,2,44.7405360148,-78.65936523084
26151,17002107702,Lead,08/10/2021,10:30:00,2501,2501005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
26397,17002107702,Lead,04/13/2021,10:34:00,1188,1188005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
26829,17002107702,Lead,05/10/2021,11:30:00,1401,1401005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
27247,17002107702,Lead,06/08/2021,11:00:00,1736,1736005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
27679,17002107702,Lead,07/13/2021,9:30:00,2198,2198005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
28300,17002107702,Lead,09/13/2021,8:53:00,2867,2867005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
28730,17002107702,Lead,10/19/2021,11:05:00,3311,3311005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
29162,17002107702,Lead,11/08/2021,12:00:00,3711,3711005,<7,µg/L,7,BDL,E3497,<,,1642,Baxter Creek,"Zion 4Th Ln,  Sw Of Millbrook",A,1977,2020,43,1,44.13534213924,-78.45732523065
74663,17002108602,Lead,09/27/2021,12:39:00,3076,3076004,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
74868,17002108602,Lead,05/25/2021,12:30:00,1568,1568001,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
75077,17002108602,Lead,06/22/2021,12:45:00,1966,1966001,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
75161,17002108602,Lead,07/26/2021,12:35:00,2381,2381004,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
75497,17002108602,Lead,08/24/2021,12:56:00,2723,2723001,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
75707,17002108602,Lead,10/26/2021,13:14:00,3508,3508004,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
75959,17002108602,Lead,11/23/2021,14:45:00,3916,3916001,<7,µg/L,7,BDL,E3497,<,,1651,Crowe River,"At South Rd,  Near Gut Conservation Area",A,1976,2019,15,29,44.77074213983,-77.88164948012
74540,17002109202,Lead,09/27/2021,13:27:00,3076,3076001,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
74745,17002109202,Lead,05/25/2021,1:42:00,1568,1568005,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
74951,17002109202,Lead,06/22/2021,1:39:00,1966,1966005,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
75245,17002109202,Lead,07/26/2021,13:25:00,2381,2381001,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
75371,17002109202,Lead,08/24/2021,13:40:00,2723,2723005,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
75581,17002109202,Lead,10/26/2021,13:43:00,3508,3508001,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
75833,17002109202,Lead,11/23/2021,14:00:00,3916,3916005,<7,µg/L,7,BDL,E3497,<,,1656,North River,At Bridge On Blue Mountain Road,A,1976,2019,21,23,44.52679451461,-77.89834273013
74622,17002109502,Lead,09/27/2021,10:27:00,3076,3076003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
74827,17002109502,Lead,05/25/2021,10:07:00,1568,1568003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
75035,17002109502,Lead,06/22/2021,10:14:00,1966,1966003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
75329,17002109502,Lead,07/26/2021,9:58:00,2381,2381003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
75455,17002109502,Lead,08/24/2021,10:17:00,2723,2723003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
75665,17002109502,Lead,10/26/2021,10:40:00,3508,3508003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
75875,17002109502,Lead,11/23/2021,11:30:00,3916,3916003,<7,µg/L,7,BDL,E3497,<,,1658,Beaver Creek,At Bridge On Road To Cordova Mines,A,1976,2019,32,12,44.53391526461,-77.69751685495
5500,17002111802,Lead,03/31/2021,10:15:00,1089,1089003,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
5873,17002111802,Lead,04/22/2021,10:02:00,1287,1287004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
6247,17002111802,Lead,05/19/2021,12:03:00,1538,1538004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
6620,17002111802,Lead,06/17/2021,10:29:00,1902,1902004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
6998,17002111802,Lead,07/21/2021,10:24:00,2302,2302004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
7376,17002111802,Lead,08/19/2021,10:55:00,2629,2629004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
7754,17002111802,Lead,09/14/2021,10:31:00,2891,2891004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
8132,17002111802,Lead,10/20/2021,10:19:00,3365,3365004,<7,µg/L,7,BDL,E3497,<,,1669,Trent River,"Bridge At Glenn Ross,  Glen Ross Rd",A,1980,2019,37,3,44.26365513936,-77.59664422985
94249,17002111902,Lead,08/10/2021,10:36:00,2531,2531003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
94711,17002111902,Lead,04/27/2021,9:00:00,1312,1312004,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
95170,17002111902,Lead,05/11/2021,9:00:00,1434,1434003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
95624,17002111902,Lead,06/08/2021,9:00:00,1756,1756003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
96086,17002111902,Lead,07/13/2021,11:00:00,2224,2224003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
96548,17002111902,Lead,09/13/2021,10:45:00,2880,2880003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
97010,17002111902,Lead,10/27/2021,9:42:00,3528,3528003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
97472,17002111902,Lead,11/23/2021,9:35:00,3918,3918003,<7,µg/L,7,BDL,E3497,<,,1670,Mariposa Brook,"Valentia Rd,  E. Of Little Britain",A,1982,2021,27,13,44.28545426438,-78.82008948099
5418,17002112802,Lead,03/31/2021,9:42:00,1089,1089002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
5789,17002112802,Lead,04/22/2021,9:17:00,1287,1287002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
6165,17002112802,Lead,05/19/2021,11:14:00,1538,1538002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
6536,17002112802,Lead,06/17/2021,9:46:00,1902,1902002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
6914,17002112802,Lead,07/21/2021,9:40:00,2302,2302002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
7292,17002112802,Lead,08/19/2021,9:52:00,2629,2629002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
7670,17002112802,Lead,09/14/2021,9:51:00,2891,2891002,<7,µg/L,7,BDL,E3497,<,,1678,Mayhew Creek,"Front St,  Trenton",A,2002,2019,18,0,44.10990101422,-77.59453485485
